,name,calories,carbs,fat,restaurant,category
365,Chocolate McCafe® Shake,880,147.0,24,McDonald's,Shakes
366,Chocolate Triple Thick® Shake,440,76.0,10,McDonald's,Shakes
367,Chocolate Triple Thick® Shake,580,102.0,14,McDonald's,Shakes
368,Chocolate Triple Thick® Shake,770,134.0,18,McDonald's,Shakes
369,Chocolate Triple Thick® Shake,1160,203.0,27,McDonald's,Shakes
370,Classic Banana Malt,471,73.0,18,Red Robin Gourmet Burgers,Shakes
371,Classic Banana Milkshake,378,59.0,15,Red Robin Gourmet Burgers,Shakes
372,Classic Chocolate Malt,509,83.0,18,Red Robin Gourmet Burgers,Shakes
373,Classic Chocolate Milkshake,437,71.0,16,Red Robin Gourmet Burgers,Shakes
374,Classic Mint Brownie Shake,479,66.0,24,Red Robin Gourmet Burgers,Shakes
375,Classic Peach Malt,471,73.0,18,Red Robin Gourmet Burgers,Shakes
376,Classic Peach Milkshake,378,59.0,15,Red Robin Gourmet Burgers,Shakes
377,Classic Raspberry Malt,666,99.0,18,Red Robin Gourmet Burgers,Shakes
378,Classic Raspberry Milkshake,271,33.0,15,Red Robin Gourmet Burgers,Shakes
379,Classic Rookie Magic Shake,586,83.0,27,Red Robin Gourmet Burgers,Shakes
380,Classic Strawberry Malt,426,62.0,18,Red Robin Gourmet Burgers,Shakes
381,Classic Strawberry Milkshake,334,48.0,15,Red Robin Gourmet Burgers,Shakes
382,Classic Vanilla Malt,414,60.0,18,Red Robin Gourmet Burgers,Shakes
383,Classic Vanilla Milkshake,323,45.0,15,Red Robin Gourmet Burgers,Shakes
384,Groovy Smoothie,314,76.0,2,Red Robin Gourmet Burgers,Shakes
385,Hawaiian Heart Throb Smoothie,431,100.0,3,Red Robin Gourmet Burgers,Shakes
386,Jungle Shake,453,56.0,15,Red Robin Gourmet Burgers,Shakes
387,Kahlua Jamaican Shake,313,38.0,11,Red Robin Gourmet Burgers,Shakes
388,Monster Malt Banana,815,129.0,30,Red Robin Gourmet Burgers,Shakes
389,Monster Malt Chocolate,904,148.0,31,Red Robin Gourmet Burgers,Shakes
390,Monster Malt Peach,815,129.0,30,Red Robin Gourmet Burgers,Shakes
391,Monster Malt Raspberry,1105,168.0,30,Red Robin Gourmet Burgers,Shakes
392,Monster Malt Strawberry,749,113.0,30,Red Robin Gourmet Burgers,Shakes
393,Monster Malt Vanilla,757,113.0,31,Red Robin Gourmet Burgers,Shakes
394,Monster Rookie Magic Shake,883,127.0,40,Red Robin Gourmet Burgers,Shakes
395,Monster Shake Banana,646,99.0,27,Red Robin Gourmet Burgers,Shakes
396,Monster Shake Chocolate,735,118.0,28,Red Robin Gourmet Burgers,Shakes
397,Monster Shake Mint Brownie,848,120.0,42,Red Robin Gourmet Burgers,Shakes
398,Monster Shake Peach,646,99.0,27,Red Robin Gourmet Burgers,Shakes
399,Monster Shake Raspberry,936,138.0,27,Red Robin Gourmet Burgers,Shakes
400,Monster Shake Strawberry,579,83.0,27,Red Robin Gourmet Burgers,Shakes
401,Monster Shake Vanilla,588,83.0,28,Red Robin Gourmet Burgers,Shakes
402,Strawberry,195,51.0,0,Taco Bueno,Shakes
403,Strawberry,325,85.0,0,Taco Bueno,Shakes
404,Chocolate Frosty Waffle Cone,300,54.0,6,Wendy's,Shakes
405,Jr. Original Chocolate Frosty™,200,32.0,5,Wendy's,Shakes
406,Jr. Original Chocolate Frosty™,200,32.0,5,Wendy's,Shakes
407,Jr. Vanilla Frosty™,190,32.0,4,Wendy's,Shakes
408,Large Caramel Frosty™ Shake,990,195.0,18,Wendy's,Shakes
409,Large Chocolate Frosty™ Shake,870,164.0,17,Wendy's,Shakes
410,Large Original Chocolate Frosty™,590,97.0,15,Wendy's,Shakes
411,Large Strawberry Frosty™ Shake,780,149.0,15,Wendy's,Shakes
412,Large Vanilla Frosty™,560,93.0,14,Wendy's,Shakes
413,Medium Original Chocolate Frosty™,410,67.0,10,Wendy's,Shakes
414,Medium Vanilla Frosty™,390,65.0,10,Wendy's,Shakes
415,Small Caramel Frosty™ Shake,650,121.0,14,Wendy's,Shakes
416,Small Chocolate Frosty™ Shake,580,104.0,0,Wendy's,Shakes
417,Small Original Chocolate Frosty™,290,48.0,7,Wendy's,Shakes
418,Small Strawberry Frosty™ Shake,540,97.0,12,Wendy's,Shakes
419,Small Vanilla Frosty™,280,46.0,7,Wendy's,Shakes
420,Vanilla Frosty Waffle Cone,290,53.0,6,Wendy's,Shakes
421,Breaded Onion Rings (Large),480,62.0,27,A&W Restaurants,Sides
422,Breaded Onion Rings (Regular),350,45.0,16,A&W Restaurants,Sides
423,Cheese Curds (Large),1140,54.0,80,A&W Restaurants,Sides
424,Cheese Curds (Regular),570,27.0,40,A&W Restaurants,Sides
425,Chili,190,22.0,6,A&W Restaurants,Sides
426,Corn Dog Nuggets® (Regular),280,32.0,13,A&W Restaurants,Sides
427,Corn Dog Nuggets® (Small/ Kids),180,20.0,8,A&W Restaurants,Sides
428,Extra Burger Patty,170,2.0,12,A&W Restaurants,Sides
429,Add Fried Shrimp,390,35.0,21,Applebee's,Sides
430,Add Grilled Shrimp,230,2.0,17,Applebee's,Sides
431,Baked Potato,430,42.0,28,Applebee's,Sides
432,Breadstick,290,22.0,19,Applebee's,Sides
433,Cheesy Corn,350,28.0,20,Applebee's,Sides
434,Cole Slaw,140,15.0,9,Applebee's,Sides
435,"Crunchy Onion Rings, Side",530,63.0,28,Applebee's,Sides
436,"Fresh Fruit, Side",90,24.0,0,Applebee's,Sides
437,Fried Red Potatoes,150,22.0,5,Applebee's,Sides
438,Garlic Mashed Potatoes,330,38.0,18,Applebee's,Sides
439,Loaded Baked Potato,500,42.0,35,Applebee's,Sides
440,Loaded Mashed Potatoes,550,41.0,42,Applebee's,Sides
441,Red Beans & Rice,290,48.0,6,Applebee's,Sides
442,Buffalo Dipping Sauce Adds,10,1.0,1,Arby's,Sides
443,Honey Dijon Mustard Sauce Adds,140,5.0,13,Arby's,Sides
444,Jalapeno Bites® – (5),300,31.0,17,Arby's,Sides
445,Jalapeno Bites® – (8),470,49.0,27,Arby's,Sides
446,Loaded Potato Bites® – (5),350,32.0,21,Arby's,Sides
447,Loaded Potato Bites® – (8),570,51.0,34,Arby's,Sides
448,Mozzarella Sticks – (4),440,39.0,23,Arby's,Sides
449,Mozzarella Sticks – (6),660,59.0,34,Arby's,Sides
450,Potato Cakes (2),260,28.0,15,Arby's,Sides
451,Potato Cakes (3),390,42.0,23,Arby's,Sides
452,Potato Cakes (4),510,57.0,30,Arby's,Sides
453,Ranch Dipping Sauce Adds,160,2.0,16,Arby's,Sides
454,Steakhouse Onion Rings (5),460,56.0,24,Arby's,Sides
455,Tangy Barbeque Sauce Adds,45,11.0,0,Arby's,Sides
456,Bo-Tato Rounds,230,24.0,14,Bojangle's Famous Chicken 'n Biscuits,Sides
457,Bo-Tato Rounds,350,35.0,22,Bojangle's Famous Chicken 'n Biscuits,Sides
458,Bo-Tato Rounds,580,59.0,36,Bojangle's Famous Chicken 'n Biscuits,Sides
459,Bojangles Cajun Pintos,110,20.0,0,Bojangle's Famous Chicken 'n Biscuits,Sides
460,Bojangles Cajun Pintos,380,70.0,1,Bojangle's Famous Chicken 'n Biscuits,Sides
461,Bojangles’ Dirty Rice,165,24.0,6,Bojangle's Famous Chicken 'n Biscuits,Sides
462,Bojangles’ Dirty Rice,570,83.0,20,Bojangle's Famous Chicken 'n Biscuits,Sides
463,Cajun Filet Biscuit,515,45.0,28,Bojangle's Famous Chicken 'n Biscuits,Sides
464,Cole Slaw,255,18.0,20,Bojangle's Famous Chicken 'n Biscuits,Sides
465,Cole Slaw,870,61.0,68,Bojangle's Famous Chicken 'n Biscuits,Sides
466,Green Beans,35,7.0,0,Bojangle's Famous Chicken 'n Biscuits,Sides
467,Green Beans,120,24.0,0,Bojangle's Famous Chicken 'n Biscuits,Sides
468,Macaroni ‘N Cheese,240,33.0,7,Bojangle's Famous Chicken 'n Biscuits,Sides
469,Macaroni ‘N Cheese,911,114.0,24,Bojangle's Famous Chicken 'n Biscuits,Sides
470,Mashed Potatoes ‘N Gravy,150,21.0,6,Bojangle's Famous Chicken 'n Biscuits,Sides
471,Mashed Potatoes ‘N Gravy,555,77.0,23,Bojangle's Famous Chicken 'n Biscuits,Sides
472,Picnic Grits,230,47.0,2,Bojangle's Famous Chicken 'n Biscuits,Sides
473,Seasoned Fries,215,20.0,14,Bojangle's Famous Chicken 'n Biscuits,Sides
474,Seasoned Fries,300,27.0,20,Bojangle's Famous Chicken 'n Biscuits,Sides
475,Seasoned Fries,530,49.0,35,Bojangle's Famous Chicken 'n Biscuits,Sides
476,Steak Biscuit,555,44.0,35,Bojangle's Famous Chicken 'n Biscuits,Sides
477,Buffalo Chips Basket,514,93.0,9,Buffalo Wild Wings,Sides
478,Buffalo Chips Basket with cheese,734,95.0,27,Buffalo Wild Wings,Sides
479,Buffalo Chips Regular,257,47.0,5,Buffalo Wild Wings,Sides
480,Buffalo Chips Regular,257,47.0,5,Buffalo Wild Wings,Sides
481,Buffalo Chips Regular with cheese,367,48.0,14,Buffalo Wild Wings,Sides
482,Coleslaw,170,6.0,15,Buffalo Wild Wings,Sides
483,French fries,280,42.0,10,Buffalo Wild Wings,Sides
484,French Fries Basket,560,84.0,20,Buffalo Wild Wings,Sides
485,French Fries Regular,280,42.0,10,Buffalo Wild Wings,Sides
486,Onion Rings Basket,1100,130.0,55,Buffalo Wild Wings,Sides
487,Onion Rings Regular,460,52.0,26,Buffalo Wild Wings,Sides
488,Onion Rings Regular,460,52.0,26,Buffalo Wild Wings,Sides
489,Potato Wedges Basket,560,79.0,28,Buffalo Wild Wings,Sides
490,Potato Wedges Basket with cheese,780,81.0,46,Buffalo Wild Wings,Sides
491,Potato Wedges Regular,280,40.0,14,Buffalo Wild Wings,Sides
492,Potato Wedges Regular,280,40.0,14,Buffalo Wild Wings,Sides
493,Potato Wedges Regular with cheese,390,41.0,23,Buffalo Wild Wings,Sides
494,Side Salad,210,14.0,15,Buffalo Wild Wings,Sides
495,Tortilla chips and salsa,250,23.0,15,Buffalo Wild Wings,Sides
496,Tortilla chips and salsa,250,23.0,15,Buffalo Wild Wings,Sides
497,BK® Chicken Fries (12 pc),500,32.0,29,Burger King,Sides
498,BK® Chicken Fries (6 pc),250,16.0,15,Burger King,Sides
499,BK® Chicken Fries (9 pc),380,24.0,22,Burger King,Sides
500,BK® Fresh Apple Fries,25,6.0,0,Burger King,Sides
501,Low Fat Caramel Sauce,45,10.0,0,Burger King,Sides
502,Motts’® Harvest Plus Applesauce,50,13.0,0,Burger King,Sides
503,Mozzarella Sticks (4 pc),280,24.0,15,Burger King,Sides
504,Onion Rings – large,490,57.0,26,Burger King,Sides
505,Onion Rings – medium,400,47.0,21,Burger King,Sides
506,Onion Rings – small,310,36.0,17,Burger King,Sides
507,Onion Rings – value,150,17.0,8,Burger King,Sides
508,Baked Potato‐plain,240,54.0,0,Captain D's,Sides
509,Breadstick,150,21.0,6,Captain D's,Sides
510,Broccoli,40,5.0,1,Captain D's,Sides
511,Cheese Sticks,220,16.0,12,Captain D's,Sides
512,Cocktail Sauce,25,6.0,0,Captain D's,Sides
513,Cole Slaw,170,13.0,12,Captain D's,Sides
514,Corn on the Cob,190,37.0,2,Captain D's,Sides
515,Cracklins,160,11.0,12,Captain D's,Sides
516,French Fries,310,38.0,15,Captain D's,Sides
517,Fried Okra,230,23.0,14,Captain D's,Sides
518,Ginger Teriyaki Sauce,60,13.0,0,Captain D's,Sides
519,Green Beans,60,10.0,2,Captain D's,Sides
520,Hush Puppies (2),200,18.0,13,Captain D's,Sides
521,Jalapeno Poppers,155,20.0,7,Captain D's,Sides
522,Macaroni & Cheese,160,17.0,7,Captain D's,Sides
523,Roasted Red Potatoes,170,25.0,7,Captain D's,Sides
524,Scampi Butter Sauce,120,5.0,10,Captain D's,Sides
525,Seasoned Rice,160,35.0,1,Captain D's,Sides
526,Side Salad,14,2.0,0,Captain D's,Sides
527,Sweet Chili Sauce,100,25.0,0,Captain D's,Sides
528,Tartar Sauce,100,1.0,10,Captain D's,Sides
529,Chips,300,,17,Carl's Jr.,Sides
530,Chips & Cheese,620,,36,Carl's Jr.,Sides
531,Fried Zucchini,330,,18,Carl's Jr.,Sides
532,Guacamole,60,,5,Carl's Jr.,Sides
533,Onion Rings,530,,28,Carl's Jr.,Sides
534,Pinto Beans & Cheese – Family Size,750,,34,Carl's Jr.,Sides
535,Pinto Beans & Cheese – Small,360,,18,Carl's Jr.,Sides
536,Rice – Family Size,540,,15,Carl's Jr.,Sides
537,Rice – Small,210,,6,Carl's Jr.,Sides
538,Sour Cream,50,,3,Carl's Jr.,Sides
539,Cole Slaw,360,19.0,31,Chick-fil-A,Sides
540,Fruit Cup,70,17.0,0,Chick-fil-A,Sides
541,Add Fried Shrimp to any Entrée,110,7.0,6,Chili's,Sides
542,Add Fried Shrimp to any Entrée,220,15.0,12,Chili's,Sides
543,Add Rice and Black Beans,290,48.0,7,Chili's,Sides
544,Add Spicy Garlic & Lime Shrimp to any Entrée,80,2.0,4,Chili's,Sides
545,Add Spicy Garlic & Lime Shrimp to any Entrée,150,4.0,8,Chili's,Sides
546,Applewood Smoked Bacon,90,0.0,7,Chili's,Sides
547,Avocado Slices,80,4.0,7,Chili's,Sides
548,BBQ Sauce (Original),50,12.0,0,Chili's,Sides
549,Black Bean Patty Only,200,25.0,2,Chili's,Sides
550,Black Beans,100,18.0,1,Chili's,Sides
551,"Cheese, American",70,1.0,6,Chili's,Sides
552,"Cheese, Cheddar",80,0.0,7,Chili's,Sides
553,"Cheese, Provolone",80,0.0,6,Chili's,Sides
554,"Cheese, Swiss",80,1.0,6,Chili's,Sides
555,Cinnamon Apples,280,48.0,11,Chili's,Sides
556,Cole Slaw,240,15.0,20,Chili's,Sides
557,"Dressing, Ancho Chile Ranch",190,3.0,19,Chili's,Sides
558,"Dressing, Avocado Ranch",140,3.0,14,Chili's,Sides
559,"Dressing, Bleu Cheese",240,1.0,26,Chili's,Sides
560,"Dressing, Citrus Balsamic Vinaigrette",250,6.0,25,Chili's,Sides
561,"Dressing, Honey Lime",200,13.0,17,Chili's,Sides
562,"Dressing, Honey Mustard",200,1.0,22,Chili's,Sides
563,"Dressing, Honey Mustard No Fat",70,11.0,0,Chili's,Sides
564,"Dressing, Low Fat Ranch",80,9.0,5,Chili's,Sides
565,"Dressing, Ranch",180,2.0,19,Chili's,Sides
566,"Gravy, Black Pepper",30,4.0,2,Chili's,Sides
567,Guacamole,45,3.0,4,Chili's,Sides
568,Homestyle Fries,380,61.0,13,Chili's,Sides
569,Honey Chipotle Sauce,140,34.0,0,Chili's,Sides
570,Loaded Mashed Potatoes,390,28.0,25,Chili's,Sides
571,Mashed Potatoes w/ Black Pepper Gravy,280,31.0,15,Chili's,Sides
572,Ranch Only as served w/ Chips,480,6.0,50,Chili's,Sides
573,Rice,190,30.0,7,Chili's,Sides
574,Salsa Only as served w/ Chips,50,8.0,0,Chili's,Sides
575,Sour Cream,60,2.0,6,Chili's,Sides
576,Steamed Broccoli,80,6.0,6,Chili's,Sides
577,Sweet Corn on the Cob w/ Butter,200,32.0,7,Chili's,Sides
578,"Wheat Bun, Plain",360,62.0,9,Chili's,Sides
579,Black Beans,120,23.0,1,Chipotle Mexican Grill,Sides
580,Black Beans (side),80,14.0,0,Chipotle Mexican Grill,Sides
581,Black Beans (taco),40,8.0,0,Chipotle Mexican Grill,Sides
582,Cheese,100,0.0,8,Chipotle Mexican Grill,Sides
583,Cheese (small quesadilla),100,0.0,8,Chipotle Mexican Grill,Sides
584,Cheese (taco),35,0.0,3,Chipotle Mexican Grill,Sides
585,Chips,570,73.0,27,Chipotle Mexican Grill,Sides
586,Chips,140,18.0,7,Chipotle Mexican Grill,Sides
587,Cilantro-Lime Rice,130,23.0,3,Chipotle Mexican Grill,Sides
588,Cilantro-Lime Rice (side),110,19.0,2,Chipotle Mexican Grill,Sides
589,Cilantro-Lime Rice (taco),40,8.0,1,Chipotle Mexican Grill,Sides
590,Fajita Vegetables,20,4.0,0,Chipotle Mexican Grill,Sides
591,Fajita Vegetables,5,1.0,0,Chipotle Mexican Grill,Sides
592,Fresh Tomato Salsa,20,4.0,0,Chipotle Mexican Grill,Sides
593,Fresh Tomato Salsa,5,1.0,0,Chipotle Mexican Grill,Sides
594,Green Tomatillo Salsa,15,3.0,0,Chipotle Mexican Grill,Sides
595,Green Tomatillo Salsa,5,1.0,0,Chipotle Mexican Grill,Sides
596,Guacamole,150,8.0,13,Chipotle Mexican Grill,Sides
597,Guacamole,50,3.0,4,Chipotle Mexican Grill,Sides
598,Pinto Beans,120,22.0,1,Chipotle Mexican Grill,Sides
599,Pinto Beans (side),80,14.0,0,Chipotle Mexican Grill,Sides
600,Pinto Beans (taco),40,7.0,0,Chipotle Mexican Grill,Sides
601,Red Tomatillo Salsa,40,8.0,1,Chipotle Mexican Grill,Sides
602,Red Tomatillo Salsa,15,3.0,0,Chipotle Mexican Grill,Sides
603,Roasted Chili – Corn Salsa,80,15.0,1,Chipotle Mexican Grill,Sides
604,Roasted Chili – Corn Salsa,25,5.0,0,Chipotle Mexican Grill,Sides
605,Romaine Lettuce (salad),10,2.0,0,Chipotle Mexican Grill,Sides
606,Romaine Lettuce (taco),5,1.0,0,Chipotle Mexican Grill,Sides
607,Romaine Lettuce (tacos),5,1.0,0,Chipotle Mexican Grill,Sides
608,Sour Cream,120,2.0,10,Chipotle Mexican Grill,Sides
609,Sour Cream,40,1.0,3,Chipotle Mexican Grill,Sides
610,Vinaigrette,260,12.0,24,Chipotle Mexican Grill,Sides
611,Cajun Rice,130,16.0,7,Church's,Sides
612,Cole Slaw,150,15.0,10,Church's,Sides
613,Collard Greens,35,7.0,0,Church's,Sides
614,Corn,140,24.0,3,Church's,Sides
615,French Fries,140,19.0,6,Church's,Sides
616,Green Beans,35,7.0,0,Church's,Sides
617,Honey-Butter Biscuit,240,28.0,12,Church's,Sides
618,Jalapeño Cheese Bombers® (4),160,20.0,8,Church's,Sides
619,Jalapeño Pepper,5,1.0,0,Church's,Sides
620,Macaroni & Cheese,190,24.0,7,Church's,Sides
621,Mashed Potatoes & Gravy,110,21.0,2,Church's,Sides
622,Okra,170,17.0,11,Church's,Sides
623,Red Beans & Rice,140,37.0,12,Church's,Sides
624,Sweet Corn Nuggets (8),250,30.0,12,Church's,Sides
625,"Baby Carrots – LF, VG, G",30,7.0,0,Corner Bakery Cafe,Sides
626,"Bakery Chips – VG, G",150,15.0,9,Corner Bakery Cafe,Sides
627,Banana – Whole (Kids’ Menu) – G,110,27.0,0,Corner Bakery Cafe,Sides
628,"Focaccia Roll – LF, VG",110,19.0,1,Corner Bakery Cafe,Sides
629,Garlic Bread (Pasta Entrées Only) – V,110,16.0,4,Corner Bakery Cafe,Sides
630,Grapes – Small Bunch (Kids’ Menu) – G,40,11.0,0,Corner Bakery Cafe,Sides
631,"Harvest Crisp – LF, VG",60,10.0,0,Corner Bakery Cafe,Sides
632,Breaded Mushrooms,250,36.0,9,Dairy Queen,Sides
633,Cheese Curds,550,0.0,45,Dairy Queen,Sides
634,Corn Dog,260,26.0,15,Dairy Queen,Sides
635,Bacon Strips,140,1.0,11,Denny's,Sides
636,Bagel & Cream Cheese,428,48.0,12,Denny's,Sides
637,Bowl of Harvest Oatmeal w/ Milk,370,74.0,5,Denny's,Sides
638,Broccoli,25,4.0,0,Denny's,Sides
639,Buttermilk Biscuit,190,24.0,9,Denny's,Sides
640,Cheddar Cheese Hash Browns,300,26.0,19,Denny's,Sides
641,Chicken Sausage Patty (2),220,1.0,18,Denny's,Sides
642,Coleslaw,260,15.0,22,Denny's,Sides
643,Corn,120,21.0,0,Denny's,Sides
644,Dippable Veggies / no dressing,30,5.0,0,Denny's,Sides
645,Egg Whites,50,1.0,0,Denny's,Sides
646,Eggs (each) 2 oz = 1 egg,125,0.0,11,Denny's,Sides
647,English Muffin / no margarine,130,25.0,1,Denny's,Sides
648,"Everything Hash Browns w/ onions, cheese & country gravy",340,33.0,21,Denny's,Sides
649,Fiesta Corn,130,26.0,3,Denny's,Sides
650,"French Fries, salted",430,50.0,23,Denny's,Sides
651,Fruit   –   Banana,110,29.0,0,Denny's,Sides
652,Fruit   –   Grapes,55,29.0,0,Denny's,Sides
653,Garlic Dinner Bread,170,21.0,9,Denny's,Sides
654,Garlic Dinner Bread,170,21.0,9,Denny's,Sides
655,Golden  –  Fried Shrimp,190,20.0,8,Denny's,Sides
656,Green Beans,25,4.0,0,Denny's,Sides
657,Grilled Ham Slice,120,8.0,5,Denny's,Sides
658,Grilled Shrimp Skewer,90,1.0,4,Denny's,Sides
659,Grits w/ margarine,90,15.0,3,Denny's,Sides
660,Grits w/ margarine,220,44.0,3,Denny's,Sides
661,Hash Browns,210,26.0,12,Denny's,Sides
662,Hash Browns,210,26.0,12,Denny's,Sides
663,Hash Browns,210,26.0,12,Denny's,Sides
664,Mashed Potatoes,100,55.0,3,Denny's,Sides
665,Onion Rings,520,48.0,36,Denny's,Sides
666,Pancake Puppies®,370,68.0,8,Denny's,Sides
667,Red  –  Skinned Potatoes,210,27.0,7,Denny's,Sides
668,Red  –  Skinned Potatoes,210,27.0,7,Denny's,Sides
669,Sausage Links (4),370,4.0,34,Denny's,Sides
670,Sautéed Spinach,70,5.0,6,Denny's,Sides
671,Sautéed Spinach w/ Pico de Gallo & Bacon,110,6.0,8,Denny's,Sides
672,Seasonal Fruit,70,18.0,0,Denny's,Sides
673,Slices of Toast w/ margarine,270,31.0,13,Denny's,Sides
674,Smoked Cheddar Mashed Potatoes,120,49.0,5,Denny's,Sides
675,Tomato Slices,10,2.0,0,Denny's,Sides
676,Turkey Bacon Strips,180,1.0,11,Denny's,Sides
677,6.5″ Flour Tortillas(12 pack),1303,186.0,43,El Pollo Loco,Sides
678,6.5″ Flour Tortillas(2 pack),217,31.0,7,El Pollo Loco,Sides
679,6.5″ Flour Tortillas(8 pack),869,124.0,29,El Pollo Loco,Sides
680,Avocado Salsa (Hot),36,2.0,3,El Pollo Loco,Sides
681,BBQ Black Beans (Small),200,36.0,3,El Pollo Loco,Sides
682,BBQ Black Beans (Small),200,36.0,3,El Pollo Loco,Sides
683,BBQ Black Beans(Large),551,99.0,8,El Pollo Loco,Sides
684,Cole Slaw(Large),402,28.0,30,El Pollo Loco,Sides
685,Cole Slaw(Small),134,9.0,10,El Pollo Loco,Sides
686,Corn Cobbettes(Large Side-4 cobs),375,50.0,16,El Pollo Loco,Sides
687,Corn Cobbettes(Small Side-2 cobs),162,25.0,5,El Pollo Loco,Sides
688,Flame-Grilled Corn(Large),316,53.0,12,El Pollo Loco,Sides
689,Flame-Grilled Corn(Small),126,21.0,4,El Pollo Loco,Sides
690,French Fries(Large),635,78.0,32,El Pollo Loco,Sides
691,French Fries(Small),329,40.0,16,El Pollo Loco,Sides
692,Fresh Vegetables (Small w/o margarine),37,8.0,0,El Pollo Loco,Sides
693,Fresh Vegetables(Large),114,16.0,5,El Pollo Loco,Sides
694,Fresh Vegetables(Small),57,8.0,2,El Pollo Loco,Sides
695,Hand-Made Guacamole,72,3.0,6,El Pollo Loco,Sides
696,Hand-Made Guacamole & Chips,694,81.0,37,El Pollo Loco,Sides
697,Hand-Made Guacamole(Large),51,3.0,4,El Pollo Loco,Sides
698,House Salsa (Mild),9,2.0,0,El Pollo Loco,Sides
699,Jalapeno Hot Sauce Packet,3,1.0,0,El Pollo Loco,Sides
700,Loco Side Salad(Large),121,14.0,5,El Pollo Loco,Sides
701,Loco Side Salad(Small),62,7.0,2,El Pollo Loco,Sides
702,Macaroni & Cheese(Large),690,60.0,40,El Pollo Loco,Sides
703,Macaroni & Cheese(Small),253,22.0,14,El Pollo Loco,Sides
704,Mashed Potatoes w/Gravy(Large),430,84.0,7,El Pollo Loco,Sides
705,Mashed Potatoes w/Gravy(Small),124,25.0,1,El Pollo Loco,Sides
706,Mixed Tortillas (12 pack),652,93.0,21,El Pollo Loco,Sides
707,Mixed Tortillas (8 pack),434,62.0,14,El Pollo Loco,Sides
708,Pico de Gallo Salsa (Medium),14,2.0,0,El Pollo Loco,Sides
709,Pinto Beans (Small),196,29.0,4,El Pollo Loco,Sides
710,Pinto Beans(Large),523,78.0,10,El Pollo Loco,Sides
711,Pinto Beans(Small),196,29.0,4,El Pollo Loco,Sides
712,Salsa Roja (Hot),14,3.0,0,El Pollo Loco,Sides
713,Sour Cream,80,1.0,6,El Pollo Loco,Sides
714,Spanish Rice (Small),170,32.0,2,El Pollo Loco,Sides
715,Spanish Rice(Large),406,77.0,5,El Pollo Loco,Sides
716,Spanish Rice(Small),170,32.0,2,El Pollo Loco,Sides
717,Sweet Corn Cake(Large),675,97.0,26,El Pollo Loco,Sides
718,Sweet Corn Cake(Small),250,36.0,9,El Pollo Loco,Sides
719,Sweet Potato Fries(Large),982,103.0,60,El Pollo Loco,Sides
720,Sweet Potato Fries(Small),327,34.0,20,El Pollo Loco,Sides
721,Baked Potato,329,68.0,3,FATZ,Sides
722,Baked Sweet Potato,366,82.0,1,FATZ,Sides
723,Bleu Cheese and Peppercorn Steak Topper,106,1.0,8,FATZ,Sides
724,Cheese Fries,449,48.0,24,FATZ,Sides
725,Chips and Salsa Tray (per serving),194,37.0,4,FATZ,Sides
726,Cinnamon Apples,119,29.0,0,FATZ,Sides
727,Cinnamon Honey Butter (1 ounce),173,6.0,16,FATZ,Sides
728,Cinnamon Honey Butter (1 ounce),173,6.0,16,FATZ,Sides
729,French Fries,334,45.0,15,FATZ,Sides
730,Fresh Grilled Asparagus with Lemon Butter Sauce,115,5.0,9,FATZ,Sides
731,Fried Green Tomato Slider Tray (per serving),141,23.0,4,FATZ,Sides
732,Fried Shrimp ( 3 pieces),175,16.0,4,FATZ,Sides
733,Garden Blend Rice,210,46.0,0,FATZ,Sides
734,Grilled Shrimp Skewer,146,2.0,7,FATZ,Sides
735,Killer Shrimp,336,14.0,16,FATZ,Sides
736,Large Veggie Tray (per serving),62,5.0,0,FATZ,Sides
737,Lite Side Veggie Skewers (2 skewers),33,6.0,0,FATZ,Sides
738,Loaded Baked Potato,458,69.0,15,FATZ,Sides
739,Pint of Garden Blend Rice (8 ounces),280,61.0,0,FATZ,Sides
740,Pint of Pasta Salad (16 ounces),879,123.0,30,FATZ,Sides
741,Pint of Pasta Salad (8 ounces),440,62.0,15,FATZ,Sides
742,Pint of Sweet Vidalia Coleslaw (8 ounces),309,21.0,24,FATZ,Sides
743,Poppy Seed Rolls (1 roll),100,16.0,3,FATZ,Sides
744,Poppyseed Rolls (1 roll),100,16.0,3,FATZ,Sides
745,Quart of Garden Blend Rice (16 ounces),560,122.0,0,FATZ,Sides
746,Quart of Sweet Vidalia Onion Coleslaw (16 ounces),618,42.0,48,FATZ,Sides
747,Red Skinned Mashed Potatoes,303,33.0,16,FATZ,Sides
748,Sauteed Spinach,211,3.0,21,FATZ,Sides
749,Seasoned Potato Wedge Tray (per wedge),125,18.0,5,FATZ,Sides
750,Small Veggie Tray,29,6.0,0,FATZ,Sides
